student_id,gender,race,residence,income,school_type,hooks,major,sat,ec_awards,essay_lor_interview,target_college,accepted
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,BOSTON COLLEGE,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,WASHU,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,UT-AUSTIN,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,NORTHEASTERN,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,COLGATE,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,TUFTS,0
907,F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,UCHICAGO,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,STANFORD,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,COLUMBIA,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,PRINCETON,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,MIT,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,UPENN,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,USC,0
908,M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,UCHICAGO,0
909,M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,HARVARD,0
909,M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,STANFORD,0
909,M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,MIT,0
909,M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,CALTECH,0
909,M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,JOHNS HOPKINS,0
911,F,WHITE,TX,Low,PUBLIC,FIRST-GEN,ENG,1530,7.5,3.7,COLUMBIA,0
911,F,WHITE,TX,Low,PUBLIC,FIRST-GEN,ENG,1530,7.5,3.7,PRINCETON,0
911,F,WHITE,TX,Low,PUBLIC,FIRST-GEN,ENG,1530,7.5,3.7,VANDERBILT,0
911,F,WHITE,TX,Low,PUBLIC,FIRST-GEN,ENG,1530,7.5,3.7,UPENN,0
914,M,ASIAN,CA,High,PUBLIC,NONE,CS,1520,6.5,4.5,STANFORD,0
914,M,ASIAN,CA,High,PUBLIC,NONE,CS,1520,6.5,4.5,CORNELL,0
914,M,ASIAN,CA,High,PUBLIC,NONE,CS,1520,6.5,4.5,PRINCETON,0
914,M,ASIAN,CA,High,PUBLIC,NONE,CS,1520,6.5,4.5,UIUC,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,HARVARD,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,YALE,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,BROWN,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,STANFORD,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,NORTHWESTERN,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,COLUMBIA,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,CORNELL,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,DUKE,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,PRINCETON,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,JOHNS HOPKINS,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,SWARTHMORE,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,DARTMOUTH,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,POMONA,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,WILLIAMS,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,VANDERBILT,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,UPENN,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,COLGATE,0
916,F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7,6.5,UCHICAGO,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,UCLA,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,BROWN,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,NORTHWESTERN,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,COLUMBIA,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,CORNELL,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,DUKE,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,MIT,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,CALTECH,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,DARTMOUTH,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,RICE,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,POMONA,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,UPENN,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,UMICH,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,USC,0
919,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,UCHICAGO,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,HARVARD,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,YALE,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,BROWN,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,STANFORD,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,DUKE,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,PRINCETON,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,DARTMOUTH,0
920,M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,UPENN,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,HARVARD,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,BROWN,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,NORTHWESTERN,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,COLUMBIA,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,CORNELL,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,BERKELEY,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,DUKE,0
921,M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7,JOHNS HOPKINS,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,UCLA,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,BROWN,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,NORTHWESTERN,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,COLUMBIA,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,CORNELL,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,DUKE,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,GEORGIA TECH,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,RICE,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,UMICH,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,UIUC,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,WASHU,0
922,M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2,6.5,UT-AUSTIN,0
923,F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,YALE,0
923,F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,PRINCETON,0
923,F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,SWARTHMORE,0
923,F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,WILLIAMS,0
923,F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,UPENN,0
924,M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1,HARVARD,0
924,M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1,YALE,0
924,M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1,CORNELL,0
924,M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1,PRINCETON,0
924,M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1,JOHNS HOPKINS,0
925,NB,ASIAN,CA,High,PUBLIC,URM,CS,1570,6.5,4.2,HARVARD,0
925,NB,ASIAN,CA,High,PUBLIC,URM,CS,1570,6.5,4.2,STANFORD,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,HARVARD,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,STANFORD,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,MIT,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,JOHNS HOPKINS,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,CMU,0
926,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,NORTHEASTERN,0
928,F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,STANFORD,0
928,F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,NORTHWESTERN,0
928,F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,USC,0
929,F,BLACK,MA,Low,PUBLIC,URM,CS,1300,6.5,7.5,UPENN,0
929,F,BLACK,MA,Low,PUBLIC,URM,CS,1300,6.5,7.5,BOSTON COLLEGE,0
930,F,BLACK,UT,High,PUBLIC,URM,PSYCH,1240,6.5,7.5,NORTHWESTERN,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,UCLA,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,BROWN,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,NORTHWESTERN,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,COLUMBIA,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,CORNELL,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,BERKELEY,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,DARTMOUTH,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,VANDERBILT,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,NYU,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,UPENN,0
932,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,USC,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,BERKELEY,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,UCSD,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,EMORY,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,USC,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,UCSB,0
934,M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,UCI,0
935,F,BLACK,CO,High,PUBLIC,URM,PSYCH,1530,5.5,4.2,STANFORD,0
935,F,BLACK,CO,High,PUBLIC,URM,PSYCH,1530,5.5,4.2,CORNELL,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,HARVARD,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,YALE,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,BROWN,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,STANFORD,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,COLUMBIA,0
936,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,SWARTHMORE,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,YALE,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,COLUMBIA,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,DUKE,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,SWARTHMORE,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,BOSTON COLLEGE,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,WASHU,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,San Jose State University,0
937,F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,NORTHEASTERN,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,UCLA,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,HARVARD,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,STANFORD,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,MIT,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,USC,0
938,M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,TUFTS,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,YALE,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,STANFORD,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,DUKE,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,PRINCETON,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,MIT,0
939,M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,UCHICAGO,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,STANFORD,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,COLUMBIA,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,CORNELL,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,DUKE,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,MIT,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,GEORGIA TECH,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,CMU,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,UPENN,0
940,M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,UVA,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,STANFORD,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,MIT,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,CALTECH,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,GEORGIA TECH,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,PURDUE,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,UMICH,0
942,M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,UIUC,0
943,M,ASIAN,VA,Low,PUBLIC,FIRST-GEN,CS,1510,6.5,7.5,BROWN,0
943,M,ASIAN,VA,Low,PUBLIC,FIRST-GEN,CS,1510,6.5,7.5,STANFORD,0
943,M,ASIAN,VA,Low,PUBLIC,FIRST-GEN,CS,1510,6.5,7.5,DUKE,0
943,M,ASIAN,VA,Low,PUBLIC,FIRST-GEN,CS,1510,6.5,7.5,MIT,0
946,F,HISPANIC,OR,High,PUBLIC,URM,HEALTH SCIENCES,1420,6.5,8.5,YALE,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,HARVARD,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,YALE,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,BROWN,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,STANFORD,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,DUKE,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,PRINCETON,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,CMU,0
947,M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,HARVEY MUDD,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,HARVARD,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,VANDERBILT,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,NYU,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,EMORY,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,USC,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,BOSTON UNIVERSITY,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,NORTHEASTERN,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,TUFTS,0
948,M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1,6.3,UVA,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,UCLA,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,HARVARD,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,BROWN,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,STANFORD,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,JOHNS HOPKINS,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,USC,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,UCD,0
952,F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,UCHICAGO,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,HARVARD,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,YALE,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,BROWN,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,NORTHWESTERN,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,COLUMBIA,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,DUKE,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,DARTMOUTH,0
955,F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,VANDERBILT,0
956,NB,WHITE,NY,High,PUBLIC,FIRST-GEN,ENG,1420,3.5,6.8,JOHNS HOPKINS,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,UCLA,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,HARVARD,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,YALE,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,STANFORD,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,NORTHWESTERN,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,COLUMBIA,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,CORNELL,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,BERKELEY,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,DUKE,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,PRINCETON,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,UCSD,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,CMU,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,RICE,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,UPENN,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,USC,0
957,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1,UIUC,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,UCLA,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,STANFORD,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,NORTHWESTERN,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,CORNELL,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,BERKELEY,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,GEORGIA TECH,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,NYU,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,UMICH,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,UIUC,0
958,F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1,6.5,UCI,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,CORNELL,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,BERKELEY,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,CMU,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,VANDERBILT,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,UIUC,0
959,M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,UVA,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,UCLA,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,BERKELEY,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,UCSD,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,CMU,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,UCSB,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,UT-AUSTIN,0
960,M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,UCI,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,HARVARD,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,YALE,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,NORTHWESTERN,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,DUKE,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,PRINCETON,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,MIT,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,SWARTHMORE,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,VANDERBILT,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,UMICH,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,EMORY,0
961,F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,WASHU,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,UCLA,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,YALE,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,BROWN,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,BERKELEY,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,MIT,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,DARTMOUTH,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,RICE,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,POMONA,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,UCD,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,WASHU,0
962,F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,TUFTS,0
963,F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,HARVARD,0
963,F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,CORNELL,0
963,F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,PRINCETON,0
963,F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,JOHNS HOPKINS,0
963,F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,USC,0
964,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,STANFORD,0
